spaeti_id,district_id,neighborhood_id,name,address,phone_number,email,website,latitude,longitude,opening_hours,district_name,neighborhood_name
7497969380,11008008,0801,Neuköllner Eck,Sonnenallee,nan,nan,nan,52.4742805,13.4546145,nan,Neukölln,Neukölln
7530005420,11004004,0402,Tabakwaren Freitag,Bernhardstraße,nan,nan,nan,52.4785289,13.3302012,Mo-Fr 08:00-17:00,Charlottenburg-Wilmersdorf,Wilmersdorf
7541757198,11002002,0201,Späti Bro,Warschauer Straße,nan,nan,nan,52.513565,13.4534698,nan,Friedrichshain-Kreuzberg,Friedrichshain
7554171397,11007007,0702,Pen & Paper,Rheinstraße,nan,nan,nan,52.4705796,13.3339648,Mo-Fr 08:00-19:30; Sa 09:00-18:00,Tempelhof-Schöneberg,Friedenau
7598149826,11007007,0702,Romania Markt,Bundesallee,nan,nan,https://piaroma.de/,52.4746042,13.3287763,Mo-Fr 10:00-19:00; Sa 08:00-18:00,Tempelhof-Schöneberg,Friedenau
7598895276,11007007,0702,dein Markt,Schmiljanstraße,nan,nan,nan,52.4693807,13.3321452,nan,Tempelhof-Schöneberg,Friedenau
7605882339,11001001,0105,Multi Shop,Müllerstraße,nan,nan,nan,52.5543561,13.3446507,nan,Mitte,Wedding
7609585410,11008008,0801,Spätkauf 44,Karl-Marx-Straße,nan,nan,nan,52.4772245,13.4390112,nan,Neukölln,Neukölln
7612272366,11001001,0105,Eko Market,Müllerstraße,nan,nan,nan,52.5564623,13.3418179,nan,Mitte,Wedding
7613183877,11001001,0105,Maasai Market (Spätkauf),Barfusstraße,+49 30 95594155,nan,nan,52.5546446,13.3459195,Mo-Sa 11:00-22:30,Mitte,Wedding
7619972077,11008008,0801,Daily Shop,Kottbusser Damm,nan,nan,nan,52.4913924,13.4233919,nan,Neukölln,Neukölln
7627025801,11001001,0106,Multishop Eisenkralle,Swinemünder Straße,nan,nan,nan,52.5434887,13.3968566,"Mo-Su,PH 06:00-24:00+",Mitte,Gesundbrunnen
7640981830,11004004,0401,Ma Vie,Mierendorffstraße,nan,nan,nan,52.5236888,13.3019662,Mo-Sa 07:00-24:00; Su 13:00-24:00; PH closed,Charlottenburg-Wilmersdorf,Charlottenburg
7650143968,11008008,0801,Back Shop,Schierker Straße,nan,nan,nan,52.4701257,13.4313706,nan,Neukölln,Neukölln
7660503822,11004004,0401,Späti 4 You,Krumme Straße,nan,nan,nan,52.5074724,13.30919,Mo-Sa 10:00-24:00,Charlottenburg-Wilmersdorf,Charlottenburg
7709526506,11011011,1112,Kiez Shop,Lückstraße,nan,nan,nan,52.5011467,13.491734,"Mar Su[-1]-Oct Su[-1] -1 day: Mo-Th,Sa 08:00-00:00; Mar Su[-1]-Oct Su[-1] -1 day: Fr 08:00-02:00; Oct Su[-1]-Mar Su[-1] -1 day: Mo-Th 10:00-22:00; Oct Su[-1]-Mar Su[-1] -1 day: Fr-Sa 10:00-00:00; Su,P",Lichtenberg,Rummelsburg
7728924601,11001001,0106,Jülicher Minimarkt,Jülicher Straße,nan,nan,nan,52.5520885,13.3914105,"PH,Mo-Sa 11:00-23:00+",Mitte,Gesundbrunnen
7749865515,11001001,0101,Berlinshop,Alexanderstraße,nan,nan,nan,52.5240803,13.4137336,nan,Mitte,Mitte
7764085885,11001001,0101,Adriano & Rach,Hausvogteiplatz,nan,nan,nan,52.512938,13.3972399,"Mo-Fr 07:00-23:00; Sa,Su 09:00-23:00",Mitte,Mitte
7767847100,11004004,0403,Spät Shop,Mecklenburgische Straße,nan,nan,nan,52.4793893,13.3104642,nan,Charlottenburg-Wilmersdorf,Schmargendorf
7775194172,11002002,0202,Spätkauf 25,Friesenstraße,nan,nan,nan,52.4885166,13.3946276,nan,Friedrichshain-Kreuzberg,Kreuzberg
7776107179,11006006,0601,Kiosk Berlin,Schöneberger Straße,nan,nan,nan,52.4645916,13.3296439,Mo-Sa 10:00-24:00,Steglitz-Zehlendorf,Steglitz
7781356468,11010010,1005,Lotto/Tabak/Presse Raschel,Lion-Feuchtwanger-Straße,nan,nan,nan,52.517514,13.582289,"Mo-Fr 08:00-18:00, Sa 08:00-14:00; PH off",Marzahn-Hellersdorf,Hellersdorf
7804824563,11008008,0801,Lädchen im sunpark,Mariendorfer Weg,nan,nan,nan,52.4639137,13.4256744,Mo-Fr 08:00-14:00; Sa 08:00-12:00,Neukölln,Neukölln
7867631179,11003003,0301,Goldeck,Prenzlauer Allee,nan,nan,nan,52.5388105,13.4244808,nan,Pankow,Prenzlauer Berg
7867810046,11003003,0301,Lebensmittel Getränke-Obst-Gemüse,Winsstraße,01778912936,nan,nan,52.5371026,13.4280725,Mo-Sa 11:00-20:30,Pankow,Prenzlauer Berg
7869333375,11008008,0801,fast shop,Erkstraße,nan,nan,nan,52.4810374,13.4371154,Mo-Sa 11:00-19:00,Neukölln,Neukölln
7877976455,11001001,0105,Weltladen Wedding,Seestraße,nan,nan,nan,52.5487969,13.3496502,"Mo,We 16:00-19:00; Sa 00:00-14:00",Mitte,Wedding
7924001318,11004004,0401,Internationale Presse,Holtzendorffstraße,nan,nan,nan,52.5060116,13.2958174,Mo-Sa 07:00-18:00; Su 08:00-12:00,Charlottenburg-Wilmersdorf,Charlottenburg
7935469608,11002002,0202,Yorck 22,Yorckstraße,nan,nan,nan,52.4929607,13.3802016,Mo-Sa 08:00-22:00,Friedrichshain-Kreuzberg,Kreuzberg
7948555755,11010010,1001,Asia-Shop,Mehrower Allee,nan,nan,nan,52.5557347,13.5639969,Mo-Sa 10:30-20:00,Marzahn-Hellersdorf,Marzahn
8023092338,11002002,0202,Grimm Shop,Grimmstraße,nan,nan,nan,52.494521,13.4142313,nan,Friedrichshain-Kreuzberg,Kreuzberg
8039726233,11004004,0401,Spätshop,Wilmersdorfer Straße,nan,nan,nan,52.5109746,13.3055846,"Mo-Sa 00:00-02:00,08:00-24:00; Su,PH 00:00-02:00,14:00-24:00",Charlottenburg-Wilmersdorf,Charlottenburg
8095094763,11008008,0801,Afro Shop - Tropical Markt,Erkstraße,nan,nan,nan,52.4809682,13.4366464,Mo-Fr 12:00-22:00,Neukölln,Neukölln
8126649023,11008008,0801,Backshop & Kiosk,Hermannstraße,nan,nan,nan,52.4819011,13.4245925,nan,Neukölln,Neukölln
8177206746,11006006,0601,The 25 Hours Store,Schloßstraße,nan,nan,nan,52.4624278,13.3263509,24/7,Steglitz-Zehlendorf,Steglitz
8208959404,11001001,0102,Am Park,Ottostraße,+49 30 3916408,nan,nan,52.5256297,13.3348927,nan,Mitte,Moabit
8222300375,11007007,0701,Ährensache,Eisenacher Straße,nan,nan,nan,52.4856413,13.3515127,Mo-Fr 07:30-19:00; Sa 07:30-13:30,Tempelhof-Schöneberg,Schöneberg
8223127022,11007007,0701,city Market,Eisenacher Straße,nan,nan,nan,52.4851141,13.3521526,nan,Tempelhof-Schöneberg,Schöneberg
8223127042,11007007,0701,Späti,Dominicusstraße,nan,nan,nan,52.4815147,13.3484967,"Mo-Th 08:00-23:00, Fr 08:00-01:00, Sa 09:00-24:00; Su off",Tempelhof-Schöneberg,Schöneberg
8255148508,11011011,1110,Juvit Natur,Hauptstraße,nan,nan,nan,52.5479217,13.5041232,Mo-Fr 10:00-17:00; Sa 10:00-13:00,Lichtenberg,Alt-Hohenschönhausen
8257529782,11004004,0402,Balkan Minimarkt EU 2,Berliner Straße,nan,nan,nan,52.4869544,13.3282094,nan,Charlottenburg-Wilmersdorf,Wilmersdorf
8257529783,11004004,0402,Balkan Minimarkt EU 2,Berliner Straße,nan,nan,nan,52.4869406,13.3281402,Mo-Sa 00:00-20:00,Charlottenburg-Wilmersdorf,Wilmersdorf
8264923018,11004004,0402,Spätkauf am Nachodeck,Nachodstraße,nan,nan,nan,52.4952316,13.3349458,nan,Charlottenburg-Wilmersdorf,Wilmersdorf
8265318078,11007007,0701,Kiosk Luther 99,Martin-Luther-Straße,nan,nan,nan,52.4854755,13.3453416,nan,Tempelhof-Schöneberg,Schöneberg
8320408698,11008008,0801,Kiosk Backshop Tunc,Finowstraße,nan,nan,nan,52.4823129,13.4433259,nan,Neukölln,Neukölln
8323288146,11008008,0801,Kiosk mit Lotto,Sonnenallee,nan,nan,nan,52.4819696,13.4399523,Mo-Sa 07:30-20:00,Neukölln,Neukölln
8330505686,11012012,1210,Karl-Heinz Nowak und Sven Nowak Kiosk,Wesendorfer Straße,+49 30 40710185,nan,nan,52.6010245,13.36331,Mo-Fr 05:00-17:00; Sa-Su 06:00-13:00,Reinickendorf,Märkisches Viertel
8355364812,11006006,0601,Kiosk,Markelstraße,nan,nan,nan,52.4640533,13.3250919,Mo-Fr 09:30-18:00; Sa 10:00-17:00,Steglitz-Zehlendorf,Steglitz
8370782654,11006006,0601,Buschfunk Späti,Birkbuschstraße,+49 30 95998848,nan,nan,52.4455514,13.3302018,Mo-Fr 06:30-23:00; Sa 08:00-23:00; Su 07:30-22:00,Steglitz-Zehlendorf,Steglitz
8389925453,11004004,0402,Spätkauf,Bundesallee,nan,nan,nan,52.4925816,13.3312131,nan,Charlottenburg-Wilmersdorf,Wilmersdorf
8413213041,11009009,0905,Spar Express,Michael-Brückner-Straße,nan,nan,nan,52.4529939,13.5141699,nan,Treptow-Köpenick,Niederschöneweide
8463977950,11011011,1109,Engel-Presse,Ribnitzer Straße,nan,nan,nan,52.5700527,13.4963509,nan,Lichtenberg,Neu-Hohenschönhausen
8508795469,11010010,1001,ServiceStore DB,Allee der Kosmonauten,nan,nan,nan,52.5263664,13.5368261,nan,Marzahn-Hellersdorf,Marzahn
8516433535,11001001,0106,Spätkauf,Hansastraße,nan,nan,nan,52.5585895,13.3708729,Mo-Fr 08:00-02:00; Sa 08:00-03:00; Su 12:00-20:00,Mitte,Gesundbrunnen
8691573561,11007007,0701,eisenacher Tabak & Spätshop,Eisenacher Straße,nan,nan,nan,52.4866091,13.3502428,"Mo-Sa 11:00-23:30; Su,PH off",Tempelhof-Schöneberg,Schöneberg
8726177799,11007007,0702,City Kiosk,Bundesallee,nan,nan,nan,52.4749713,13.3280924,nan,Tempelhof-Schöneberg,Friedenau
8735608879,11004004,0401,The Market,Leibnizstraße,nan,nan,nan,52.5017546,13.3129938,Mo-Sa,Charlottenburg-Wilmersdorf,Charlottenburg
8735688397,11004004,0401,Spätkauf 59,Schlüterstraße,nan,nan,nan,52.5050383,13.3176509,nan,Charlottenburg-Wilmersdorf,Charlottenburg
8759425992,11001001,0105,Kivo's Back & Kiezshop,Luxemburger Straße,nan,nan,nan,52.5463101,13.3586357,nan,Mitte,Wedding
8766255537,11009009,0913,Tommy's Minilädchen,Regattastraße,nan,nan,nan,52.4179609,13.5798336,nan,Treptow-Köpenick,Grünau
8766255543,11009009,0913,Tuans Späti,Regattastraße,nan,nan,nan,52.4199942,13.5785091,"Mo-Fr 07:00-23:00, Sa 10:00-23:00",Treptow-Köpenick,Grünau
8775512439,11008008,0801,Oriental Shop,Karl-Marx-Straße,nan,nan,nan,52.485462,13.4258668,Mo 09:00-20:00; Tu-Sa 10:00-19:00,Neukölln,Neukölln
8775512441,11008008,0801,Marx shop 12,Karl-Marx-Straße,nan,nan,nan,52.4854094,13.4259762,nan,Neukölln,Neukölln
8783823473,11002002,0201,Späti,Rigaer Straße,nan,nan,nan,52.5153286,13.4715926,"PH,Su-Th 12:00-24:00, Fr,Sa 12:00-01:00",Friedrichshain-Kreuzberg,Friedrichshain
8785469876,11001001,0101,City Kiosk,Friedrichstraße,nan,nan,nan,52.509889,13.3901614,nan,Mitte,Mitte
8833770016,11006006,0602,Siriketha,Hindenburgdamm,nan,nan,nan,52.4434355,13.3154091,Mo-Sa 10:00-19:00,Steglitz-Zehlendorf,Lichterfelde
8833792861,11006006,0602,Ayoob Market,Hindenburgdamm,nan,nan,nan,52.4441728,13.3153061,Mo-Sa 08:00-22:00,Steglitz-Zehlendorf,Lichterfelde
8880479836,11003003,0307,ServiceStore DB,Florastraße,nan,nan,https://www.servicestoredb.de/sst-de/Standortfinder#!/l/berlin/florastrasse-52/360886,52.5664796,13.4106966,We-Fr 05:00-20:00; Sa 06:00-20:00; Su 07:00-20:00; Mo-Tu 05:00-20:00,Pankow,Pankow
8890286247,11001001,0106,Nido's Späti,Brunnenstraße,nan,nan,nan,52.5421037,13.39272,nan,Mitte,Gesundbrunnen
8896048660,11001001,0102,Back- und Getränkeshop Yasar,Krefelder Straße,nan,nan,nan,52.5246035,13.3396995,"PH,Mo-Su 12:00-24:00",Mitte,Moabit
8918782091,11008008,0801,L5 Späti,Lenaustraße,nan,nan,nan,52.4899624,13.425536,12:00-24:00,Neukölln,Neukölln
8989690899,11007007,0703,Ronya Minimarkt Spätkauf,Manfred-von-Richthofen-Straße,nan,nan,nan,52.4826253,13.381665,"Mo-Fr 08:00-01:00, Sa 09:00-24:00",Tempelhof-Schöneberg,Tempelhof
9015007575,11001001,0102,Le prunier,Sickingenstraße,nan,nan,nan,52.5329554,13.3275975,nan,Mitte,Moabit
9031951437,11008008,0801,Lotto Kiosk,Hermannstraße,nan,nan,nan,52.4786898,13.4260427,nan,Neukölln,Neukölln
9031974484,11008008,0801,Späti Corner,Hermannstraße,+496966405060,nan,nan,52.48096,13.4252575,Mo-Su 12:00-00:00,Neukölln,Neukölln
9073606224,11003003,0302,Kany Getränke,Berliner Allee,nan,nan,nan,52.5499705,13.4578066,"Mo-Fr 08:00-02:00, Sa 09:00-02:00, Su 10:00-01:00",Pankow,Weißensee
9073812247,11003003,0307,Spätkauf,Berliner Straße,nan,nan,nan,52.5597554,13.4128012,"Mo-Sa 09:00-24:00, Tu-Su 00:00-13:00, Su 12:00-24:00",Pankow,Pankow
9073823860,11003003,0302,Bäckerei & Cafe - Leo,Berliner Allee,nan,nan,nan,52.5518023,13.4662136,"Mo-Fr 06:00-18:00; Sa,Su 07:00-14:00",Pankow,Weißensee
9079425217,11008008,0801,Nie Spät,Niemetzstraße,nan,nan,nan,52.4716196,13.451233,nan,Neukölln,Neukölln
9091314041,11001001,0105,Minimarket Bulgaria,Seestraße,nan,nan,nan,52.5487018,13.3478032,nan,Mitte,Wedding
9098346561,11007007,0701,Kiezkiosk,Bautzener Straße,nan,nan,nan,52.4906774,13.3709872,Sa 10:00-24:00; Su 11:00-21:00; Mo-Th 09:00-22:00; Fr 09:00-24:00,Tempelhof-Schöneberg,Schöneberg
9114715766,11008008,0805,Tabakwaren Haese,Lipschitzallee,nan,nan,nan,52.4246102,13.4628133,"Mo-Fr 06:30-18:30; Sa 08:00-16:00; Su,PH 08:00-14:00",Neukölln,Gropiusstadt
9178061413,11004004,0401,Ak Spätshop,Leibnizstraße,nan,nan,nan,52.509047,13.314067,Mo-Sa 07:00-23:30; Su 12:00-21:00,Charlottenburg-Wilmersdorf,Charlottenburg
9237900833,11002002,0201,Dein Späti,Samariterstraße,nan,nan,nan,52.5153381,13.4648779,nan,Friedrichshain-Kreuzberg,Friedrichshain
9253499009,11008008,0801,Zuhause,Werbellinstraße,nan,nan,nan,52.4794108,13.4320893,Tu-Su 16:00-22:00,Neukölln,Neukölln
9262040839,11001001,0105,Spätkauf Sunside,Seestraße,nan,nan,nan,52.5492766,13.3489436,nan,Mitte,Wedding
9286872873,11001001,0106,Telewelt,Grüntaler Straße,nan,nan,nan,52.5506603,13.3849502,nan,Mitte,Gesundbrunnen
9293399680,11005005,0501,Weltladen Spandau,Reformationsplatz,nan,nan,nan,52.5382557,13.205759,"Sa 11:00-14:00; Tu,Th,Fr 11:00-16:00; We 11:00-18:00",Spandau,Spandau
9298567404,11006006,0602,Kebe,Lorenzstraße,nan,nan,https://www.kebe.de/,52.4264522,13.3318003,Tu-Fr 10:00-18:00; Sa 10:00-14:00,Steglitz-Zehlendorf,Lichterfelde
9329137097,11002002,0202,DHL Paketshop 444,Hallesches Ufer,nan,nan,nan,52.4985219,13.3879268,Mo-Sa 10:00-22:00,Friedrichshain-Kreuzberg,Kreuzberg
9408430208,11001001,0106,Lotto,Soldiner Straße,nan,nan,nan,52.559998,13.3821283,Mo-Fr 06:00-18:00; Sa 07:00-18:00,Mitte,Gesundbrunnen
9410449829,11002002,0202,DMX Shop,Graefestraße,nan,nan,nan,52.4895086,13.4148135,Mo-Th 07:00-01:00; Fr 07:00-24:00; Sa 00:00-24:00; Su 00:00-25:00,Friedrichshain-Kreuzberg,Kreuzberg
9421237669,11007007,0701,Späti Wunderlampe,Eisenacher Straße,nan,nan,nan,52.4890896,13.3488826,"Mo-Th 08:00-01:00, Fr,Sa 08:00-02:00",Tempelhof-Schöneberg,Schöneberg
9423507588,11003003,0302,Flink,Berliner Allee,nan,nan,https://www.goflink.com/de-DE/,52.5490036,13.454938,nan,Pankow,Weißensee
9494951636,11002002,0201,Kaffee 21,Kopernikusstraße,nan,nan,nan,52.5102659,13.4548587,nan,Friedrichshain-Kreuzberg,Friedrichshain
9513652541,11003003,0301,ServiceStore DB,Landsberger Allee,+49 30 40048314,nan,nan,52.5291187,13.4551573,"Mo-Fr 05:00-22:00; Sa,Su 08:00-22:00; PH 08:00-22:00",Pankow,Prenzlauer Berg
9600044964,11003003,0302,Der Kiosk,Langhansstraße,nan,nan,nan,52.5492293,13.4489621,Mo-Fr 08:00-18:00; Sa 10:00-18:00,Pankow,Weißensee
9651437284,11005005,0501,u Zosi - Filialie Nr. 2,Breite Straße,+49 30 30345367,info@uzosi.de,https://uzosi.de/,52.5360263,13.2039572,Mo-Fr 09:00-20:00; Sa 10:00-18:00,Spandau,Spandau
9655515803,11007007,0701,Baba Späti,Feurigstraße,nan,nan,nan,52.4838581,13.3552811,nan,Tempelhof-Schöneberg,Schöneberg
9657884217,11007007,0701,SpeedySpäti,Kolonnenstraße,+49 162 9047866,nan,nan,52.4853083,13.3629026,Mo-Fr 09:00-23:00; Sa 10:00-23:00,Tempelhof-Schöneberg,Schöneberg
9675677189,11012012,1201,Unser Kaufmann,Reginhardstraße,nan,nan,nan,52.565593,13.3734825,nan,Reinickendorf,Reinickendorf
9710866805,11008008,0802,Rewands Mini Market,Britzer Damm,nan,nan,nan,52.451746,13.4385183,Mo-Sa 12:00-20:00,Neukölln,Britz
9741661166,11001001,0106,Multishop,Pankstraße,nan,nan,nan,52.5470506,13.3726216,nan,Mitte,Gesundbrunnen
9762108276,11004004,0403,Night Shop,Breite Straße,nan,nan,nan,52.4752777,13.2916571,Mo-Fr 07:30-24:00,Charlottenburg-Wilmersdorf,Schmargendorf
9794512248,11006006,0601,Forst Kiosk,Forststraße,nan,nan,nan,52.4649952,13.3122641,Mo-Fr 09:00-19:00; Sa 10:00-17:00,Steglitz-Zehlendorf,Steglitz
9794512254,11006006,0601,Herat Markt,Schildhornstraße,nan,nan,nan,52.4641573,13.3173925,Mo-Sa 10:00-22:00; PH off,Steglitz-Zehlendorf,Steglitz
9797339523,11011011,1109,Syriana Halal Supermarket,Warnitzer Straße,nan,nan,nan,52.5663363,13.5198514,nan,Lichtenberg,Neu-Hohenschönhausen
9815364428,11007007,0704,Spätkauf Kaffee & Kuchen,Mariendorfer Damm,nan,nan,nan,52.4440097,13.3863579,nan,Tempelhof-Schöneberg,Mariendorf
9823829854,11001001,0106,Flip Flop,Stettiner Straße,nan,nan,nan,52.5539769,13.3875942,"Mo-Sa 06:00-24:00, Su 08:00-24:00",Mitte,Gesundbrunnen
9851080877,11001001,0102,Alamir,Huttenstraße,nan,nan,nan,52.527275,13.3281364,nan,Mitte,Moabit
9917944555,11003003,0313,Kiezladen Wilhelmsruh,Hauptstraße,nan,nan,https://www.wilhelm-gibt-keine-ruh.de/unsere-projekte/kiezladen/,52.5865129,13.3673521,Tu 14:00-18:00; We-Fr 10:00-18:00; Sa 10:00-14:00,Pankow,Wilhelmsruh
9921853763,11008008,0801,Presseshop Sahinoglu,Hobrechtstraße,nan,nan,nan,52.4931207,13.425712,Mo-Fr 06:30-00:00; Sa 07:00-00:00,Neukölln,Neukölln
9929107284,11007007,0703,Spätkauf 222 Tempelhof,Tempelhofer Damm,+49 30 7511840,nan,https://spaetkauf-222-tempelhof.jimdosite.com/,52.4561705,13.3836036,Mo-Sa 07:00-01:00,Tempelhof-Schöneberg,Tempelhof
9937044800,11001001,0106,3 Brüder - Feinmarkt,Bärbel-Bohley-Ring,nan,nan,nan,52.5481224,13.3983783,Mo-Su 08:30-22:00,Mitte,Gesundbrunnen
9963977597,11003003,0302,Botan Shop,Langhansstraße,nan,nan,nan,52.5533981,13.4350349,Mo-Fr 09:00-23:00; Sa 10:00-23:00,Pankow,Weißensee
